Date,AQS_SITE_ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
1/18/2011,490490002,1,7.2,ug/m3 LC,30,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
1/19/2011,490490002,1,4.2,ug/m3 LC,18,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
1/20/2011,490490002,1,7.3,ug/m3 LC,30,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
1/21/2011,490490002,1,11.2,ug/m3 LC,47,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
1/22/2011,490490002,1,9,ug/m3 LC,38,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
1/23/2011,490490002,1,6.8,ug/m3 LC,28,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
1/24/2011,490490002,1,11.1,ug/m3 LC,46,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
1/25/2011,490490002,1,13.7,ug/m3 LC,54,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
1/26/2011,490490002,1,21.4,ug/m3 LC,71,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
1/27/2011,490490002,1,22.3,ug/m3 LC,72,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
1/28/2011,490490002,1,27.3,ug/m3 LC,83,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
1/29/2011,490490002,1,33.4,ug/m3 LC,96,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
1/30/2011,490490002,1,26.6,ug/m3 LC,81,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
1/31/2011,490490002,1,12,ug/m3 LC,50,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
2/1/2011,490490002,1,2.5,ug/m3 LC,10,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
2/2/2011,490490002,1,5.1,ug/m3 LC,21,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
2/4/2011,490490002,1,12.8,ug/m3 LC,52,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
2/5/2011,490490002,1,12.8,ug/m3 LC,52,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
2/6/2011,490490002,1,3.5,ug/m3 LC,15,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
2/7/2011,490490002,1,2.7,ug/m3 LC,11,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
2/8/2011,490490002,1,4,ug/m3 LC,17,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
2/9/2011,490490002,1,7.1,ug/m3 LC,30,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
2/10/2011,490490002,1,9.7,ug/m3 LC,40,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
2/11/2011,490490002,1,11.3,ug/m3 LC,47,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
2/12/2011,490490002,1,10,ug/m3 LC,42,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
2/13/2011,490490002,1,5.5,ug/m3 LC,23,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
2/14/2011,490490002,1,4.9,ug/m3 LC,20,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
2/15/2011,490490002,1,5.5,ug/m3 LC,23,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
2/16/2011,490490002,1,4.8,ug/m3 LC,20,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
2/17/2011,490490002,1,3.8,ug/m3 LC,16,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
2/18/2011,490490002,1,5,ug/m3 LC,21,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
2/20/2011,490490002,1,2.1,ug/m3 LC,9,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
2/21/2011,490490002,1,4.7,ug/m3 LC,20,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
2/22/2011,490490002,1,2.3,ug/m3 LC,10,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
2/23/2011,490490002,1,3.3,ug/m3 LC,14,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
2/24/2011,490490002,1,3.8,ug/m3 LC,16,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
2/25/2011,490490002,1,4.2,ug/m3 LC,18,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
2/26/2011,490490002,1,5.8,ug/m3 LC,24,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
2/27/2011,490490002,1,7.8,ug/m3 LC,33,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
2/28/2011,490490002,1,4.9,ug/m3 LC,20,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
3/1/2011,490490002,1,2.7,ug/m3 LC,11,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
3/2/2011,490490002,1,3.8,ug/m3 LC,16,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
3/3/2011,490490002,1,3.7,ug/m3 LC,15,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
3/4/2011,490490002,1,4.1,ug/m3 LC,17,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
3/5/2011,490490002,1,3.7,ug/m3 LC,15,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
3/6/2011,490490002,1,3.7,ug/m3 LC,15,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
3/7/2011,490490002,1,4.8,ug/m3 LC,20,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
3/8/2011,490490002,1,3.5,ug/m3 LC,15,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
3/9/2011,490490002,1,3.4,ug/m3 LC,14,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
3/10/2011,490490002,1,4,ug/m3 LC,17,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
3/11/2011,490490002,1,6.7,ug/m3 LC,28,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
3/12/2011,490490002,1,5.6,ug/m3 LC,23,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
3/13/2011,490490002,1,3.1,ug/m3 LC,13,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
3/14/2011,490490002,1,5.2,ug/m3 LC,22,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
3/15/2011,490490002,1,4.5,ug/m3 LC,19,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
3/16/2011,490490002,1,3.7,ug/m3 LC,15,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
3/17/2011,490490002,1,5.1,ug/m3 LC,21,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
3/18/2011,490490002,1,14.8,ug/m3 LC,57,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
3/19/2011,490490002,1,11,ug/m3 LC,46,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
3/20/2011,490490002,1,6.4,ug/m3 LC,27,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
3/21/2011,490490002,1,8.2,ug/m3 LC,34,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
3/22/2011,490490002,1,1.3,ug/m3 LC,5,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
3/23/2011,490490002,1,1.7,ug/m3 LC,7,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
3/24/2011,490490002,1,4.1,ug/m3 LC,17,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
3/25/2011,490490002,1,4.3,ug/m3 LC,18,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
3/26/2011,490490002,1,2.4,ug/m3 LC,10,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
3/27/2011,490490002,1,2.3,ug/m3 LC,10,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
4/7/2011,490490002,1,4.2,ug/m3 LC,18,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
4/8/2011,490490002,1,1.6,ug/m3 LC,7,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
4/9/2011,490490002,1,2.6,ug/m3 LC,11,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
4/10/2011,490490002,1,2.8,ug/m3 LC,12,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
4/11/2011,490490002,1,5,ug/m3 LC,21,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
4/12/2011,490490002,1,5.7,ug/m3 LC,24,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
4/13/2011,490490002,1,5,ug/m3 LC,21,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
4/14/2011,490490002,1,4.9,ug/m3 LC,20,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
4/15/2011,490490002,1,14.2,ug/m3 LC,55,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
4/16/2011,490490002,1,13.5,ug/m3 LC,54,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
4/17/2011,490490002,1,4.7,ug/m3 LC,20,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
4/18/2011,490490002,1,2.5,ug/m3 LC,10,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
4/19/2011,490490002,1,4.2,ug/m3 LC,18,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
4/20/2011,490490002,1,4.4,ug/m3 LC,18,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
4/21/2011,490490002,1,1.5,ug/m3 LC,6,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
4/22/2011,490490002,1,5.7,ug/m3 LC,24,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
4/23/2011,490490002,1,9.2,ug/m3 LC,38,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
4/24/2011,490490002,1,6.4,ug/m3 LC,27,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
4/25/2011,490490002,1,2.2,ug/m3 LC,9,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
4/26/2011,490490002,1,1.3,ug/m3 LC,5,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
4/27/2011,490490002,1,2.1,ug/m3 LC,9,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
4/28/2011,490490002,1,3.7,ug/m3 LC,15,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
4/29/2011,490490002,1,2.7,ug/m3 LC,11,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
4/30/2011,490490002,1,3.4,ug/m3 LC,14,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/1/2011,490490002,1,2.7,ug/m3 LC,11,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/2/2011,490490002,1,2.9,ug/m3 LC,12,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/3/2011,490490002,1,4.4,ug/m3 LC,18,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/4/2011,490490002,1,3.6,ug/m3 LC,15,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/5/2011,490490002,1,2.8,ug/m3 LC,12,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/6/2011,490490002,1,6.3,ug/m3 LC,26,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/7/2011,490490002,1,7.9,ug/m3 LC,33,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/8/2011,490490002,1,5.1,ug/m3 LC,21,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/9/2011,490490002,1,1,ug/m3 LC,4,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/10/2011,490490002,1,1.5,ug/m3 LC,6,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/11/2011,490490002,1,2.8,ug/m3 LC,12,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/12/2011,490490002,1,3.3,ug/m3 LC,14,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/13/2011,490490002,1,4.7,ug/m3 LC,20,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/14/2011,490490002,1,4.3,ug/m3 LC,18,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/15/2011,490490002,1,10.1,ug/m3 LC,42,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/16/2011,490490002,1,5.1,ug/m3 LC,21,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/17/2011,490490002,1,1.7,ug/m3 LC,7,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/18/2011,490490002,1,1.6,ug/m3 LC,7,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/19/2011,490490002,1,1.5,ug/m3 LC,6,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/20/2011,490490002,1,2,ug/m3 LC,8,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/21/2011,490490002,1,4.3,ug/m3 LC,18,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/22/2011,490490002,1,4.5,ug/m3 LC,19,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/23/2011,490490002,1,3.6,ug/m3 LC,15,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/24/2011,490490002,1,2.7,ug/m3 LC,11,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/30/2011,490490002,1,2.2,ug/m3 LC,9,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/1/2011,490490002,1,9.5,ug/m3 LC,40,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/2/2011,490490002,1,5.5,ug/m3 LC,23,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/3/2011,490490002,1,4.2,ug/m3 LC,18,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/4/2011,490490002,1,6.2,ug/m3 LC,26,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/5/2011,490490002,1,5.5,ug/m3 LC,23,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/6/2011,490490002,1,18.5,ug/m3 LC,64,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/7/2011,490490002,1,5.4,ug/m3 LC,23,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/8/2011,490490002,1,4.4,ug/m3 LC,18,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/9/2011,490490002,1,3.5,ug/m3 LC,15,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/10/2011,490490002,1,5.7,ug/m3 LC,24,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/11/2011,490490002,1,7.5,ug/m3 LC,31,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/12/2011,490490002,1,7,ug/m3 LC,29,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/13/2011,490490002,1,5.7,ug/m3 LC,24,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/14/2011,490490002,1,4.7,ug/m3 LC,20,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/15/2011,490490002,1,8.7,ug/m3 LC,36,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/16/2011,490490002,1,11.1,ug/m3 LC,46,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/17/2011,490490002,1,8.5,ug/m3 LC,35,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/18/2011,490490002,1,5.4,ug/m3 LC,23,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/19/2011,490490002,1,1.9,ug/m3 LC,8,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/20/2011,490490002,1,3.2,ug/m3 LC,13,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/21/2011,490490002,1,4,ug/m3 LC,17,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/22/2011,490490002,1,4.7,ug/m3 LC,20,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/23/2011,490490002,1,6.2,ug/m3 LC,26,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/24/2011,490490002,1,6.9,ug/m3 LC,29,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/25/2011,490490002,1,6.2,ug/m3 LC,26,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/26/2011,490490002,1,5.8,ug/m3 LC,24,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/27/2011,490490002,1,5.5,ug/m3 LC,23,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/28/2011,490490002,1,10.3,ug/m3 LC,43,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/29/2011,490490002,1,13.4,ug/m3 LC,54,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/30/2011,490490002,1,6.2,ug/m3 LC,26,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
7/1/2011,490490002,1,8.2,ug/m3 LC,34,1,100,88101,PM2.5 - Local Conditions,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
